Stationsnummer: 2099
Stationsname: Zürich, Unterhard
DBLH-Nr: 00343
Gewässer: Limmat
Exportperiode: 2000-01-01 - 2024-12-31
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-20 00:00:00;;400.177;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-21 00:00:00;;400.219;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-22 00:00:00;;400.218;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-23 00:00:00;;400.205;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-24 00:00:00;;400.116;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-25 00:00:00;;399.994;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-26 00:00:00;;399.888;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-27 00:00:00;;399.884;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-28 00:00:00;;399.890;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-29 00:00:00;;400.094;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-30 00:00:00;;400.506;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2001-12-31 00:00:00;;400.339;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-01 00:00:00;;400.218;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-02 00:00:00;;400.130;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-03 00:00:00;;400.104;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-04 00:00:00;;400.081;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-05 00:00:00;;400.116;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-06 00:00:00;;400.078;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-07 00:00:00;;399.988;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-08 00:00:00;;399.978;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-09 00:00:00;;399.978;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-10 00:00:00;;399.997;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-11 00:00:00;;400.002;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-12 00:00:00;;400.005;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-13 00:00:00;;400.001;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-14 00:00:00;;399.971;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-15 00:00:00;;399.953;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-16 00:00:00;;399.952;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-17 00:00:00;;399.933;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-18 00:00:00;;400.011;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-19 00:00:00;;400.010;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-20 00:00:00;;399.979;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-21 00:00:00;;399.879;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-22 00:00:00;;399.890;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-23 00:00:00;;399.888;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-24 00:00:00;;399.902;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-25 00:00:00;;399.909;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-26 00:00:00;;400.011;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-27 00:00:00;;400.083;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-28 00:00:00;;400.320;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-29 00:00:00;;400.225;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-30 00:00:00;;400.183;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-01-31 00:00:00;;400.167;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-01 00:00:00;;400.146;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-02 00:00:00;;400.099;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-03 00:00:00;;399.996;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-04 00:00:00;;399.923;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-05 00:00:00;;399.907;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-06 00:00:00;;399.963;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-07 00:00:00;;400.142;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-08 00:00:00;;400.167;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-09 00:00:00;;400.204;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-10 00:00:00;;400.270;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-11 00:00:00;;400.198;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-12 00:00:00;;400.172;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-13 00:00:00;;400.156;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-14 00:00:00;;400.128;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-15 00:00:00;;400.107;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-16 00:00:00;;400.036;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-17 00:00:00;;399.956;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-18 00:00:00;;399.918;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-19 00:00:00;;399.900;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-20 00:00:00;;399.890;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-21 00:00:00;;400.028;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-22 00:00:00;;400.056;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-23 00:00:00;;400.141;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-24 00:00:00;;400.151;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-25 00:00:00;;400.107;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-26 00:00:00;;400.126;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-27 00:00:00;;400.219;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-02-28 00:00:00;;400.363;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-01 00:00:00;;400.346;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-02 00:00:00;;400.384;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-03 00:00:00;;400.371;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-04 00:00:00;;400.250;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-05 00:00:00;;400.213;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-06 00:00:00;;400.118;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-07 00:00:00;;400.067;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-08 00:00:00;;400.020;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-09 00:00:00;;400.022;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-10 00:00:00;;399.936;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-11 00:00:00;;399.910;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-12 00:00:00;;399.910;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-13 00:00:00;;399.912;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-14 00:00:00;;399.914;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-15 00:00:00;;399.912;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-16 00:00:00;;399.907;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-17 00:00:00;;399.906;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-18 00:00:00;;399.909;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-19 00:00:00;;399.941;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-20 00:00:00;;400.284;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-21 00:00:00;;400.328;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-22 00:00:00;;400.515;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-23 00:00:00;;400.735;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-24 00:00:00;;400.730;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-25 00:00:00;;400.683;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-26 00:00:00;;400.660;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-27 00:00:00;;400.662;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-28 00:00:00;;400.652;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-29 00:00:00;;400.508;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-30 00:00:00;;400.355;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-03-31 00:00:00;;400.345;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-01 00:00:00;;400.242;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-02 00:00:00;;400.211;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-03 00:00:00;;400.199;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-04 00:00:00;;400.197;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-05 00:00:00;;400.203;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-06 00:00:00;;400.205;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-07 00:00:00;;400.118;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-08 00:00:00;;400.040;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-09 00:00:00;;400.046;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-10 00:00:00;;400.116;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-11 00:00:00;;400.130;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-12 00:00:00;;400.221;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-13 00:00:00;;400.302;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-14 00:00:00;;400.324;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-15 00:00:00;;400.303;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-16 00:00:00;;400.285;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-17 00:00:00;;400.221;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-18 00:00:00;;400.220;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-19 00:00:00;;400.212;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-20 00:00:00;;400.210;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-21 00:00:00;;400.164;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-22 00:00:00;;400.057;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-23 00:00:00;;400.032;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-24 00:00:00;;400.174;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-25 00:00:00;;400.700;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-26 00:00:00;;400.630;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-27 00:00:00;;400.689;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-28 00:00:00;;400.512;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-29 00:00:00;;400.338;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-04-30 00:00:00;;400.328;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-01 00:00:00;;400.324;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-02 00:00:00;;400.296;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-03 00:00:00;;400.734;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-04 00:00:00;;401.306;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-05 00:00:00;;401.144;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-06 00:00:00;;400.763;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-07 00:00:00;;400.646;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-08 00:00:00;;400.529;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-09 00:00:00;;400.461;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-10 00:00:00;;400.344;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-11 00:00:00;;400.360;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-12 00:00:00;;400.431;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-13 00:00:00;;400.487;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-14 00:00:00;;400.507;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-15 00:00:00;;400.474;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-16 00:00:00;;400.401;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-17 00:00:00;;400.379;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-18 00:00:00;;400.372;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-19 00:00:00;;400.533;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-20 00:00:00;;400.532;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-21 00:00:00;;400.486;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-22 00:00:00;;400.479;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-23 00:00:00;;400.386;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-24 00:00:00;;400.616;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-25 00:00:00;;400.638;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-26 00:00:00;;400.557;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-27 00:00:00;;400.703;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-28 00:00:00;;401.031;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-29 00:00:00;;400.891;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-30 00:00:00;;400.650;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-05-31 00:00:00;;400.547;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-01 00:00:00;;400.430;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-02 00:00:00;;400.341;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-03 00:00:00;;400.354;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-04 00:00:00;;400.414;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-05 00:00:00;;400.403;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-06 00:00:00;;400.411;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-07 00:00:00;;401.099;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-08 00:00:00;;401.115;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-09 00:00:00;;400.837;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-10 00:00:00;;401.082;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-11 00:00:00;;401.170;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-12 00:00:00;;400.928;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-13 00:00:00;;400.776;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-14 00:00:00;;400.650;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-15 00:00:00;;400.587;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-16 00:00:00;;400.529;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-17 00:00:00;;400.441;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-18 00:00:00;;400.422;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-19 00:00:00;;400.424;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-20 00:00:00;;400.484;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-21 00:00:00;;400.464;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-22 00:00:00;;400.447;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-23 00:00:00;;400.350;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-24 00:00:00;;400.386;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-25 00:00:00;;400.582;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-26 00:00:00;;400.497;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-27 00:00:00;;400.367;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-28 00:00:00;;400.495;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-29 00:00:00;;400.528;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-06-30 00:00:00;;400.271;Freigegeben, validierte Daten
Zürich, Unterhard;2099;Pegel;Tagesmittel;m ü.M.;Limmat;2002-07-01 00:00:00;;400.255;Freigegeben, validierte Daten
